YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGB,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
1981,12,1,70.0,100.0,,,,,,,,,,,712.0,51.0,42.0,,,,0.0,0.0,,,35.06,15.979999999999997,,228.0,,,,270.0,270.0,-9999.0,,,,57.0,45.0,1.0,-9999.0,,1.0,,-9999.0,,-9999.0,,,,,,1.0,,1.0,,,,
1981,12,2,,,,,,,,,,,,,,0.0,,,,,,0.0,,,32.0,32.0,,,,,,,,-9.0,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,
1981,12,3,100.0,100.0,,,,,,,,,,,648.0,224.0,0.0,,,,0.0,0.0,,,48.92,33.98,,0.0,,,,,,999.0,,,,123.0,80.0,1.0,1.0,,999.0,,999.0,,999.0,,,,,,1.0,,999.0,,,,
1981,12,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,,-999.0,,,,
1981,12,6,40.0,30.0,,,,,,,,,,,1012.0,0.0,87.0,,,,0.0,0.0,,,46.04,28.04,,480.0,,,,,,9999.0,,,,67.0,40.0,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,9999.0,,,,
1981,12,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,-99.0,,,,,,-99.0,-99.0,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,,,,,
1981,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1981,12,9,100.0,100.0,,,,,,,,,,,1406.0,165.0,0.0,,,,71.0,51.0,,,37.94,30.92,,0.0,,,,315.0,315.0,152.0,,,,216.0,165.0,-9999.0,-9999.0,,1.0,,-9999.0,,-9999.0,,,,,,1.0,,1.0,,,,
1981,12,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,-9.0,,,,,,,,,,,,
1981,12,11,60.0,50.0,,,,,,,,,,,248.0,,58.0,,,,,76.0,,,42.980000000000004,28.94,,312.0,,,,,,152.0,,,,170.0,116.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,1.0,,1.0,,,,
1981,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,,,,,,
1981,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
1981,12,14,100.0,100.0,,,,,,,,,,,1236.0,28.0,0.0,,,,28.0,51.0,,,33.08,28.04,,0.0,,,,,,152.0,,,,118.0,94.0,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1981,12,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,,,,,
1981,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1981,12,17,100.0,100.0,,,,,,,,,,,1136.0,5.0,1.0,,,,10.0,76.0,,,37.94,30.92,,6.0,,,,360.0,360.0,152.0,,,,123.0,85.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,1.0,,,,
1981,12,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,,,,,
1981,12,19,50.0,60.0,,,,,,,,,,,648.0,,46.0,,,,,51.0,,,37.94,24.98,,252.0,,,,,,102.0,,,,113.0,72.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,1.0,,,,
1981,12,20,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1981,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
1981,12,22,90.0,100.0,,,,,,,,,,,1248.0,38.0,27.0,,,,36.0,51.0,,,35.06,19.04,,144.0,,,,,,102.0,,,,51.0,31.0,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1981,12,23,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,-99.0,,,,-99.0,,-99.0,,,,,,,,,,,,
1981,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,99.0,,,,,,,,,,,,
1981,12,25,90.0,100.0,,,,,,,,,,,1212.0,91.0,0.0,,,,0.0,102.0,,,37.04,30.02,,0.0,,,,315.0,315.0,203.0,,,,200.0,130.0,1.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,1.0,,1.0,,,,
1981,12,26,,,,,,,,,,,,,,0.0,,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,-9.0,,,,,,,,,,,,
1981,12,27,70.0,100.0,,,,,,,,,,,548.0,,53.0,,,,,76.0,,,33.08,26.060000000000002,,288.0,,,,,,152.0,,,,129.0,76.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,1.0,,,,
1981,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1981,12,30,70.0,90.0,,,,,,,,,,,42.0,,21.0,,,,,102.0,,,26.060000000000002,15.079999999999998,,108.0,,,,,,127.0,,,,108.0,67.0,9999.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1981,12,31,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,,,,,
1982,1,1,100.0,100.0,,,,,,,,,,,2236.0,241.0,0.0,,,,46.0,279.0,,,39.02,24.08,,0.0,,,,360.0,360.0,356.0,,,,113.0,76.0,1.0,,,-9999.0,,-9999.0,,-9999.0,,,,,,1.0,,1.0,,,,
1982,1,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,,,
1982,1,3,10.0,0.0,,,,,,,,,,,218.0,0.0,100.0,,,,0.0,305.0,,,35.06,17.06,,540.0,,,,,,610.0,,,,206.0,152.0,999.0,,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,1,4,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,-999.0,,,,
1982,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,,9.0,,,,,,,,9.0,,9.0,,,,
1982,1,6,100.0,100.0,,,,,,,,,,,2148.0,422.0,0.0,,,,74.0,279.0,,,48.02,24.08,,0.0,,,,,,787.0,,,,185.0,139.0,1.0,,,1.0,,1.0,,9999.0,,,,,,1.0,,1.0,,,,
1982,1,7,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,
1982,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,99.0,,,,,,99.0,,99.0,,,,
1982,1,9,70.0,90.0,,,,,,,,,,,6.0,5.0,19.0,,,,8.0,203.0,,,35.06,14.0,,102.0,,,,315.0,315.0,508.0,,,,82.0,40.0,1.0,,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,1.0,,,,
1982,1,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,0.0,,,,,,,-9.0,,,,,,,,0.0,,,,
1982,1,11,90.0,100.0,,,,,,,,,,,36.0,0.0,0.0,,,,0.0,203.0,,,33.98,23.0,,0.0,,,,,,483.0,,,,93.0,58.0,1.0,,,1.0,,1.0,,999.0,,,,,,1.0,,1.0,,,,
1982,1,12,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,
1982,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
1982,1,14,90.0,90.0,,,,,,,,,,,2254.0,0.0,0.0,,,,0.0,203.0,,,23.0,8.059999999999999,,0.0,,,,,,483.0,,,,93.0,58.0,9999.0,,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1982,1,15,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,0.0,,,,
1982,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1982,1,17,60.0,60.0,,,,,,,,,,,1306.0,0.0,78.0,,,,0.0,203.0,,,10.04,-2.019999999999996,,432.0,,,,225.0,225.0,483.0,,,,93.0,58.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,-9999.0,,,,
1982,1,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-9.0,,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,-9.0,,,,
1982,1,19,10.0,0.0,,,,,,,,,,,42.0,0.0,100.0,,,,0.0,203.0,,,17.06,69.98,,552.0,,,,,,483.0,,,,93.0,63.0,999.0,,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1982,1,22,100.0,100.0,,,,,,,,,,,706.0,203.0,0.0,,,,229.0,406.0,,,21.02,10.940000000000001,,0.0,,,,,,686.0,,,,170.0,94.0,9999.0,,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1982,1,23,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,0.0,,,,
1982,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1982,1,25,70.0,90.0,,,,,,,,,,,1300.0,28.0,41.0,,,,23.0,457.0,,,23.0,-4.0,,234.0,,,,180.0,180.0,711.0,,,,93.0,67.0,-9999.0,,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,1.0,,,,
1982,1,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-9.0,,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,0.0,,,,
1982,1,27,40.0,50.0,,,,,,,,,,,342.0,0.0,72.0,,,,0.0,457.0,,,24.08,69.98,,408.0,,,,,,737.0,,,,190.0,130.0,999.0,,,999.0,,999.0,,999.0,,,,,,999.0,,1.0,,,,
1982,1,28,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1982,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1982,1,30,20.0,0.0,,,,,,,,,,,1418.0,0.0,97.0,,,,0.0,457.0,,,19.04,-14.079999999999998,,552.0,,,,,,737.0,,,,51.0,40.0,9999.0,,,9999.0,,9999.0,,1.0,,,,,,9999.0,,9999.0,,,,
1982,1,31,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,-99.0,,,-99.0,,-99.0,,,,,,,,-99.0,,,,,,
1982,2,1,60.0,80.0,,,,,,,,,,,1442.0,224.0,30.0,,,,51.0,432.0,,,39.92,17.06,,180.0,,,,225.0,225.0,1346.0,,,,180.0,130.0,1.0,-9999.0,,1.0,,1.0,,-9999.0,,,,,,1.0,,1.0,,,,
1982,2,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,,,,,,,,
1982,2,3,70.0,90.0,,,,,,,,,,,348.0,0.0,68.0,,,,0.0,432.0,,,30.02,55.94,,408.0,,,,,,346.0,,,,51.0,40.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,2,4,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,,,,,-999.0,,,,
1982,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
1982,2,6,70.0,90.0,,,,,,,,,,,900.0,3.0,58.0,,,,0.0,305.0,,,46.94,26.96,,348.0,,,,,,1270.0,,,,129.0,103.0,1.0,1.0,,9999.0,,9999.0,,9999.0,,,,,,1.0,,9999.0,,,,
1982,2,7,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,,,,,,
1982,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1982,2,9,70.0,90.0,,,,,,,,,,,1324.0,15.0,18.0,,,,5.0,330.0,,,35.06,14.0,,114.0,,,,270.0,315.0,1270.0,,,,149.0,112.0,1.0,-9999.0,,-9999.0,,1.0,,-9999.0,,,,,,1.0,,1.0,,,,
1982,2,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,,,,,,
1982,2,11,20.0,40.0,,,,,,,,,,,318.0,0.0,79.0,,,,0.0,330.0,,,28.04,55.94,,480.0,,,,,,270.0,,,,118.0,80.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,2,12,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,-999.0,,,,
1982,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,
1982,2,14,100.0,100.0,,,,,,,,,,,2300.0,99.0,0.0,,,,89.0,330.0,,,28.04,21.92,,0.0,,,,,,1295.0,,,,57.0,40.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1982,2,15,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,-99.0,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,0.0,,,,
1982,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,99.0,,,,,,99.0,,,,,,
1982,2,17,40.0,60.0,,,,,,,,,,,2200.0,0.0,75.0,,,,0.0,432.0,,,24.08,1.9400000000000048,,468.0,,,,225.0,225.0,1346.0,,,,67.0,45.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,-9999.0,,,,
1982,2,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,-9.0,,,,
1982,2,19,50.0,50.0,,,,,,,,,,,100.0,0.0,92.0,,,,0.0,432.0,,,30.92,57.92,,570.0,,,,,,346.0,,,,67.0,45.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1982,2,22,30.0,40.0,,,,,,,,,,,1518.0,0.0,85.0,,,,0.0,457.0,,,30.02,1.9400000000000048,,534.0,,,,,,1372.0,,,,103.0,72.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,9999.0,,,,
1982,2,23,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,0.0,-99.0,,-99.0,,-99.0,,,,,,,,-99.0,,-99.0,,,,
1982,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,99.0,,99.0,,,,
1982,2,25,70.0,70.0,,,,,,,,,,,2112.0,0.0,73.0,,,,0.0,432.0,,,44.96,23.0,,462.0,,,,315.0,315.0,1372.0,,,,154.0,103.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,1.0,,,,,,-9999.0,,-9999.0,,,,
1982,2,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,,,,,,-9.0,,-9.0,,,,
1982,2,27,60.0,90.0,,,,,,,,,,,136.0,0.0,77.0,,,,0.0,432.0,,,26.060000000000002,51.08,,486.0,,,,,,372.0,,,,98.0,67.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,2,28,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,-999.0,,,,
1982,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,
1982,2,30,90.0,100.0,,,,,,,,,,,1318.0,20.0,7.0,,,,20.0,432.0,,,33.08,6.080000000000002,,48.0,,,,,,1372.0,,,,77.0,58.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1982,2,31,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,0.0,-99.0,,-99.0,,-99.0,,-99.0,,,,,,-99.0,,0.0,,,,
1982,3,1,70.0,80.0,,,,,,,,,,,2354.0,43.0,82.0,,,,38.0,381.0,,,30.92,-2.9200000000000017,,552.0,,,,180.0,180.0,1270.0,,,,108.0,76.0,1.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,1.0,,,,
1982,3,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,0.0,-9.0,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,0.0,,,,
1982,3,3,40.0,40.0,,,,,,,,,,,354.0,41.0,99.0,,,,41.0,457.0,,,37.04,17.06,,666.0,,,,,,346.0,,,,154.0,107.0,1.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,1.0,,,,
1982,3,4,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,,,,,
1982,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,9.0,,9.0,,,,
1982,3,6,70.0,80.0,,,,,,,,,,,1806.0,71.0,80.0,,,,46.0,432.0,,,33.08,-2.9200000000000017,,546.0,,,,,,1346.0,,,,103.0,67.0,9999.0,9999.0,,1.0,,1.0,,9999.0,,,,,,1.0,,1.0,,,,
1982,3,7,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,-99.0,,0.0,,0.0,,-99.0,,,,,,0.0,,0.0,,,,
1982,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,,,,,,,,
1982,3,9,70.0,90.0,,,,,,,,,,,1506.0,0.0,51.0,,,,0.0,406.0,,,35.96,19.04,,348.0,,,,90.0,135.0,1346.0,,,,82.0,58.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,1.0,,-9999.0,,,,
1982,3,10,,,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,0.0,,-9.0,,,,
1982,3,11,100.0,100.0,,,,,,,,,,,336.0,122.0,0.0,,,,0.0,406.0,,,33.98,30.92,,0.0,,,,,,346.0,,,,87.0,58.0,1.0,999.0,,999.0,,1.0,,999.0,,,,,,1.0,,999.0,,,,
1982,3,12,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,-999.0,,-999.0,,,,-999.0,,,,,,0.0,,,,,,
1982,3,14,60.0,100.0,,,,,,,,,,,1130.0,48.0,35.0,,,,84.0,381.0,,,28.04,10.940000000000001,,240.0,,,,,,1524.0,,,,82.0,67.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,9999.0,,1.0,,,,
1982,3,15,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,0.0,-99.0,,-99.0,,-99.0,,,,,,,,-99.0,,,,,,
1982,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,99.0,,99.0,,,,
1982,3,17,100.0,100.0,,,,,,,,,,,48.0,0.0,0.0,,,,0.0,457.0,,,39.92,32.0,,0.0,,,,180.0,180.0,1524.0,,,,87.0,58.0,1.0,1.0,,-9999.0,,-9999.0,,-9999.0,,,,,,1.0,,1.0,,,,
1982,3,18,,,,,,,,,,,,,,,,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,0.0,,,-9.0,,-9.0,,-9.0,,,,,,0.0,,,,,,
1982,3,19,100.0,100.0,,,,,,,,,,,624.0,66.0,0.0,,,,0.0,457.0,,,41.0,35.06,,0.0,,,,,,524.0,,,,72.0,54.0,1.0,1.0,,999.0,,999.0,,999.0,,,,,,1.0,,999.0,,,,
1982,3,20,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,-999.0,,-999.0,,-999.0,,,,,,0.0,,-999.0,,,,
1982,3,22,30.0,50.0,,,,,,,,,,,1218.0,,54.0,,,,0.0,381.0,,,44.06,35.06,,384.0,,,,,,1397.0,,,,185.0,134.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,1.0,,9999.0,,,,
1982,3,23,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,-99.0,,,,,,,,-99.0,,,,
1982,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,99.0,,,,,,99.0,,99.0,,,,
1982,3,25,50.0,40.0,,,,,,,,,,,1006.0,0.0,92.0,,,,0.0,330.0,,,50.0,26.96,,660.0,,,,315.0,315.0,991.0,,,,123.0,89.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,-9999.0,,,,,,-9999.0,,-9999.0,,,,
1982,3,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,-9.0,,,,,,-9.0,,-9.0,,,,
1982,3,27,80.0,100.0,,,,,,,,,,,806.0,0.0,7.0,,,,0.0,279.0,,,46.04,30.02,,54.0,,,,,,965.0,,,,62.0,40.0,999.0,999.0,,999.0,,999.0,,999.0,,,,,,999.0,,999.0,,,,
1982,3,28,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,-999.0,,,,,,-999.0,,-999.0,,,,
1982,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,9.0,,,,
1982,3,30,90.0,80.0,,,,,,,,,,,12.0,5.0,40.0,,,,,254.0,,,46.04,35.06,,294.0,,,,,,762.0,,,,51.0,36.0,1.0,9999.0,,9999.0,,9999.0,,9999.0,,,,,,1.0,,1.0,,,,
1982,3,31,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,0.0,,,-99.0,,-99.0,,-99.0,,,,,,0.0,,0.0,,,,
1982,4,1,60.0,40.0,,,,,,,,,,,1148.0,0.0,75.0,,,,0.0,0.0,,,57.02,37.04,,576.0,,,,225.0,225.0,-9999.0,,,,221.0,148.0,1.0,-9999.0,,,,,,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,,,,
1982,4,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,-9.0,,,,,-9.0,,-9.0,,,,
1982,4,3,30.0,10.0,,,,,,,,,,,36.0,0.0,91.0,,,,0.0,0.0,,,46.04,30.92,,696.0,,,,,,999.0,,,,180.0,121.0,999.0,999.0,,,,,,999.0,999.0,,,,,999.0,,999.0,,,,
1982,4,4,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,-999.0,-999.0,,,,,,,,,,,
1982,4,6,80.0,90.0,,,,,,,,,,,1236.0,41.0,17.0,,,,0.0,0.0,,,46.04,28.94,,132.0,,,,,,9999.0,,,,154.0,121.0,1.0,9999.0,,,,,,9999.0,9999.0,,,,,1.0,,9999.0,,,,
1982,4,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,-99.0,,,,,,,-99.0,,,,
1982,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,,,,99.0,99.0,,,,,99.0,,99.0,,,,
1982,4,9,90.0,100.0,,,,,,,,,,,1906.0,508.0,11.0,,,,356.0,0.0,,,26.96,21.02,,84.0,,,,315.0,315.0,-9999.0,,,,242.0,170.0,-9999.0,-9999.0,,,,,,-9999.0,1.0,,,,,-9999.0,,1.0,,,,
1982,4,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,0.0,,,,,-9.0,,0.0,,,,
1982,4,11,100.0,100.0,,,,,,,,,,,354.0,48.0,0.0,,,,48.0,406.0,,,23.0,17.06,,0.0,,,,,,559.0,,,,236.0,170.0,999.0,999.0,,,,,,999.0,1.0,,,,,999.0,,1.0,,,,
1982,4,12,,,,,,,,,,,,,,0.0,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,0.0,,,,,-999.0,,,,,,
