YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
1952,10,17,,,,,,,,2.0,,56.0,,-9999.0,,,,,,,,48.02,-1767.8200000000002,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,18,,,,,,,,,,,,,,,,,,,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,19,,,,,,,,999.0,,999.0,,66.0,,,,,,,,46.94,39.92,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,20,,,,,,,,-999.0,,-999.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,22,,,,,,,,9999.0,,9999.0,,0.0,,,,,,,,50.0,39.02,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,23,,,,,,,,-99.0,,-99.0,,0.0,,,,,,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,24,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,25,,,,,,,,-9999.0,,-9999.0,,0.0,,,,,,,,44.96,28.94,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,26,,,,,,,,-9.0,,-9.0,,0.0,,,,,,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,27,,,,,,,,999.0,,999.0,,0.0,,,,,,,,39.02,26.96,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,28,,,,,,,,-999.0,,-999.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,30,,,,,,,,9999.0,,9999.0,,15.0,,,,,,,,42.08,21.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,10,31,,,,,,,,-99.0,,-99.0,,0.0,,,,,,,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,1,,,,,,,,,,,,-9999.0,,,,,,,,-1767.8200000000002,-1767.8200000000002,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,2,,,,,,,,,,,,-9.0,,,,,,,,30.38,30.38,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,3,,,,,,,,,,,,999.0,,,,,,,,211.82,211.82,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,4,,,,,,,,,,,,,,,,,,,,33.08,30.92,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,6,,,,,,,,,,,,,,,,,,,,42.08,30.92,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,7,,,,,,,,,,,,0.0,,,,,,,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,8,,,,,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,9,,,,,,,,,,,,38.0,,,,,,,,44.06,33.08,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,10,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,11,,,,,,,,,,,,0.0,,,,,,,,44.96,30.92,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,12,,,,,,,,,,,,0.0,,,,,,,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,14,,,,,,,,,,,,191.0,,,,,,,,42.08,30.02,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,15,,,,,,,,,,,,0.0,,,,,,,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,17,,,,,,,,,,,,5.0,,,,,,,,35.96,28.94,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,18,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,19,,,,,,,,,,,,0.0,,,,,,,,35.96,28.04,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,20,,,,,,,,,,,,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,22,,,,,,,,,,,,0.0,,,,,,,,24.08,12.020000000000003,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,23,,,,,,,,,,,,0.0,,,,,,,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,25,,,,,,,,,,,,0.0,,,,,,,,39.92,24.98,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,26,,,,,,,,,,,,0.0,,,,,,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,27,,,,,,,,,,,,5.0,,,,,,,,33.98,24.98,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,28,,,,,,,,,,,,0.0,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,30,,,,,,,,,,,,8.0,,,,,,,,42.08,21.92,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,11,31,,,,,,,,,,,,0.0,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,1,,,,,,,,,,,,0.0,,,,,0.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,2,,,,,,,,,,,,0.0,,,,,0.0,-9.0,,30.38,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,3,,,,,,,,,,,,5.0,,,,,8.0,999.0,,211.82,211.82,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,4,,,,,,,,,,,,,,,,,,-999.0,,-147.82,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,5,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,6,,,,,,,,,,,,0.0,,,,,0.0,9999.0,,1831.8200000000002,-11.920000000000002,-217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,7,,,,,,,,,,,,0.0,,,,,0.0,-99.0,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,8,,,,,,,,,,,,,,,,,,99.0,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,9,,,,,,,,,,,,0.0,,,,,0.0,-9999.0,,-1767.8200000000002,-11.920000000000002,-239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,10,,,,,,,,,,,,0.0,,,,,0.0,-9.0,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,11,,,,,,,,,,,,0.0,,,,,0.0,999.0,,211.82,75.02,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,12,,,,,,,,,,,,,,,,,,-999.0,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,14,,,,,,,,,,,,36.0,,,,,9999.0,9999.0,,26.96,-2.019999999999996,-178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,15,,,,,,,,,,,,0.0,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,16,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,17,,,,,,,,,,,,0.0,,,,,0.0,-9999.0,,-1767.8200000000002,19.939999999999998,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,18,,,,,,,,,,,,,,,,,,-9.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,19,,,,,,,,,,,,,,,,,,999.0,,35.96,26.96,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,20,,,,,,,,,,,,0.0,,,,,0.0,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,22,,,,,,,,,,,,,,,,,,9999.0,,37.04,24.08,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,23,,,,,,,,,,,,0.0,,,,,0.0,-99.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,24,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,25,,,,,,,,,,,,0.0,,,,,0.0,-9999.0,,-1767.8200000000002,1.9400000000000048,-167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,26,,,,,,,,,,,,0.0,,,,,0.0,-9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,27,,,,,,,,,,,,0.0,,,,,0.0,999.0,,19.939999999999998,66.92,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,28,,,,,,,,,,,,0.0,,,,,0.0,-999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,30,,,,,,,,,,,,25.0,,,,,25.0,9999.0,,37.94,26.060000000000002,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,2,31,,,,,,,,,,,,0.0,,,,,0.0,-99.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,1,,,,,,,,,,,,0.0,,,,,0.0,25.0,,35.96,19.939999999999998,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,3,,,,,,,,,,,,0.0,,,,,0.0,25.0,,21.92,50.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,6,,,,,,,,,,,,0.0,,,,,0.0,25.0,,15.979999999999997,-2.019999999999996,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,9,,,,,,,,,,,,38.0,,,,,41.0,76.0,,19.04,3.0199999999999996,-117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,11,,,,,,,,,,,,0.0,,,,,0.0,51.0,,23.0,59.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,14,,,,,,,,,,,,0.0,,,,,0.0,51.0,,17.96,-4.0,-139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,17,,,,,,,,,,,,0.0,,,,,0.0,51.0,,17.06,-9.040000000000006,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,19,,,,,,,,,,,,0.0,,,,,0.0,51.0,,17.06,73.04,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,22,,,,,,,,,,,,,,,,,,51.0,,23.0,12.020000000000003,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,25,,,,,,,,,,,,0.0,,,,,0.0,51.0,,30.92,24.98,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,26,,,,,,,,,,,,,,,,,,0.0,,32.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,27,,,,,,,,,,,,8.0,,,,,5.0,51.0,,28.04,50.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,30,,,,,,,,,,,,0.0,,,,,0.0,51.0,,28.94,15.079999999999998,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,1,,,,,,,,,,,,0.0,,,,,0.0,25.0,,33.98,24.98,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,2,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,3,,,,,,,,,,,,,,,,,,25.0,,39.02,26.060000000000002,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,6,,,,,,,,,,,,0.0,,,,,0.0,,,37.94,24.98,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,9,,,,,,,,,,,,0.0,,,,,0.0,0.0,,33.98,24.98,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,10,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,11,,,,,,,,,,,,0.0,,,,,0.0,,,35.06,21.02,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,14,,,,,,,,,,,,0.0,,,,,0.0,,,42.980000000000004,21.02,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,17,,,,,,,,,,,,0.0,,,,,0.0,0.0,,48.92,26.96,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,18,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,19,,,,,,,,,,,,0.0,,,,,0.0,,,50.0,26.060000000000002,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,22,,,,,,,,,,,,,,,,,,,,24.98,19.04,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,25,,,,,,,,,,,,10.0,,,,,0.0,0.0,,37.94,24.08,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,26,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,27,,,,,,,,,,,,,,,,,0.0,0.0,,42.08,30.92,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,30,,,,,,,,,,,,,,,,,0.0,0.0,,39.02,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,4,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,1,,,,,,,,,,,,0.0,,,,,0.0,0.0,,48.02,39.02,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,3,,,,,,,,,,,,,,,,,0.0,0.0,,50.0,35.96,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,6,,,,,,,,,,,,0.0,,,,,0.0,0.0,,53.06,41.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,9,,,,,,,,,,,,0.0,,,,,0.0,0.0,,51.98,37.04,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,11,,,,,,,,,,,,0.0,,,,,0.0,0.0,,51.98,35.96,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,14,,,,,,,,,,,,0.0,,,,,0.0,0.0,,48.02,28.04,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,17,,,,,,,,,,,,0.0,,,,,0.0,0.0,,50.0,32.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,19,,,,,,,,,,,,0.0,,,,,0.0,0.0,,46.94,37.04,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,22,,,,,,,,,,,,0.0,,,,,0.0,0.0,,48.92,37.04,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,25,,,,,,,,,,,,0.0,,,,,0.0,0.0,,55.04,33.98,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,27,,,,,,,,,,,,,,,,,0.0,0.0,,53.96,39.92,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,30,,,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,42.08,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,5,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,1,,,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,46.94,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,2,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,3,,,,,,,,,,,,0.0,,,,,0.0,0.0,,73.04,48.02,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,6,,,,,,,,,,,,,,,,,0.0,0.0,,55.94,44.96,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,9,,,,,,,,,,,,0.0,,,,,0.0,0.0,,57.92,48.02,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,11,,,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,50.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,14,,,,,,,,,,,,0.0,,,,,0.0,0.0,,60.08,44.06,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,17,,,,,,,,,,,,18.0,,,,,0.0,0.0,,57.92,48.02,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,19,,,,,,,,,,,,,,,,,0.0,0.0,,57.92,42.08,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,22,,,,,,,,,,,,,,,,,0.0,0.0,,60.08,48.92,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,25,,,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,41.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,27,,,,,,,,,,,,0.0,,,,,0.0,0.0,,62.059999999999995,48.92,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,30,,,,,,,,,,,,,,,,,0.0,0.0,,60.980000000000004,44.96,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,31,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,1,,,,,,,,,,,,10.0,,,,,0.0,0.0,,75.92,53.06,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,3,,,,,,,,,,,,,,,,,0.0,0.0,,69.08,53.06,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,6,,,,,,,,,,,,0.0,,,,,0.0,0.0,,69.08,51.98,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,9,,,,,,,,,,,,0.0,,,,,0.0,0.0,,57.92,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,10,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,7,11,,,,,,,,,,,,,,,,,0.0,0.0,,59.0,50.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
