YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
1945,8,21,,,,,,,,,,,0.0,,,,0.0,,,,82.04,50.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,22,,,,,,,,,,,0.0,,,,0.0,,,,64.94,53.06,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,23,,,,,,,,,,,0.0,,,,0.0,,,,60.98,51.08,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,24,,,,,,,,,,,0.0,,,,0.0,,,,64.94,53.96,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,25,,,,,,,,,,,0.0,,,,0.0,,,,68.0,51.98,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,26,,,,,,,,,,,0.0,,,,0.0,,,,69.08,48.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,27,,,,,,,,,,,0.0,,,,0.0,,,,66.92,46.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,28,,,,,,,,,,,0.0,,,,0.0,,,,71.06,48.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,29,,,,,,,,,,,0.0,,,,0.0,,,,69.98,50.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,8,30,,,,,,,,,,,0.0,,,,0.0,,,,71.96,51.98,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,8,31,,,,,,,,,,,0.0,,,,0.0,,,,68.0,51.08,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1945,9,1,,,,,,,,,,,0.0,,,,0.0,,,,62.959999999999994,50.0,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,2,,,,,,,,,,,0.0,,,,0.0,,,,60.98,51.98,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,3,,,,,,,,,,,0.0,,,,0.0,,,,66.92,50.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,4,,,,,,,,,,,0.0,,,,0.0,,,,71.96,55.04,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,5,,,,,,,,,,,8.0,,,,0.0,,,,66.92,53.06,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,6,,,,,,,,,,,0.0,,,,0.0,,,,87.08000000000001,50.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,7,,,,,,,,,,,0.0,,,,0.0,,,,87.98,55.04,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,8,,,,,,,,,,,0.0,,,,0.0,,,,71.06,51.08,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,9,,,,,,,,,,,0.0,,,,0.0,,,,80.06,53.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,10,,,,,,,,,,,0.0,,,,0.0,,,,68.0,55.04,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,11,,,,,,,,,,,0.0,,,,0.0,,,,68.0,55.04,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,12,,,,,,,,,,,0.0,,,,0.0,,,,69.08,55.04,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,13,,,,,,,,,,,0.0,,,,0.0,,,,64.94,53.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,14,,,,,,,,,,,0.0,,,,0.0,,,,66.02,50.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,15,,,,,,,,,,,0.0,,,,0.0,,,,68.0,53.06,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,16,,,,,,,,,,,0.0,,,,0.0,,,,75.92,50.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,17,,,,,,,,,,,0.0,,,,0.0,,,,73.04,50.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,18,,,,,,,,,,,0.0,,,,0.0,,,,73.94,53.06,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,19,,,,,,,,,,,0.0,,,,0.0,,,,69.98,48.92,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,20,,,,,,,,,,,0.0,,,,0.0,,,,60.98,57.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,21,,,,,,,,,,,0.0,,,,0.0,,,,64.04,53.06,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,9,22,,,,,,,,,,,0.0,,,,0.0,,,,66.92,53.96,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,23,,,,,,,,,,,0.0,,,,0.0,,,,71.06,46.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,24,,,,,,,,,,,0.0,,,,0.0,,,,78.08,48.02,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,25,,,,,,,,,,,0.0,,,,0.0,,,,82.04,50.0,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,26,,,,,,,,,,,0.0,,,,0.0,,,,80.96,48.92,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,27,,,,,,,,,,,0.0,,,,0.0,,,,82.04,55.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,28,,,,,,,,,,,0.0,,,,0.0,,,,84.91999999999999,57.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,9,29,,,,,,,,,,,0.0,,,,0.0,,,,80.96,51.08,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,30,,,,,,,,,,,0.0,,,,0.0,,,,77.0,48.02,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,9,31,,,,,,,,,,,-9999.0,,,,-9999.0,,,,-1767.8200000000002,-1767.8200000000002,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,10,1,,,,,,,,,,,0.0,,,,0.0,,,,71.06,48.92,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,2,,,,,,,,,,,0.0,,,,0.0,,,,80.06,48.02,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,3,,,,,,,,,,,0.0,,,,0.0,,,,66.92,50.0,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,4,,,,,,,,,,,0.0,,,,0.0,,,,69.98,53.96,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,5,,,,,,,,,,,-9999.0,,,,-9999.0,,,,-1767.8200000000002,-1767.8200000000002,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,
1945,10,6,,,,,,,,,,,0.0,,,,0.0,,,,69.08,51.98,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,
1945,10,7,,,,,,,,,,,0.0,,,,0.0,,,,68.0,51.08,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,8,,,,,,,,,,,0.0,,,,0.0,,,,69.08,48.92,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,9,,,,,,,,,,,0.0,,,,0.0,,,,69.08,50.0,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,10,,,,,,,,,,,0.0,,,,0.0,,,,69.08,53.96,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,1.0,,,,,
1945,10,11,,,,,,,,,,,8.0,,,,0.0,,,,64.04,55.94,,,,,,,,,,,,,1.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,12,,,,,,,,,,,0.0,,,,0.0,,,,62.059999999999995,51.98,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,13,,,,,,,,,,,0.0,,,,0.0,,,,66.92,51.98,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,14,,,,,,,,,,,0.0,,,,0.0,,,,66.02,51.08,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,1.0,,,,,
1945,10,15,,,,,,,,,,,3.0,,,,0.0,,,,60.98,55.94,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,1.0,,,,,
1945,10,16,,,,,,,,,,,0.0,,,,0.0,,,,66.92,57.92,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,17,,,,,,,,,,,0.0,,,,0.0,,,,64.94,55.94,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,18,,,,,,,,,,,0.0,,,,0.0,,,,66.02,53.06,,,,,,,,,,,,,1.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,19,,,,,,,,,,,0.0,,,,0.0,,,,64.94,51.98,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,1.0,,,,,
1945,10,20,,,,,,,,,,,0.0,,,,0.0,,,,66.02,51.08,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,
1945,10,21,,,,,,,,,,,0.0,,,,0.0,,,,66.02,48.02,,,,,,,,,,,,,1.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,22,,,,,,,,,,,0.0,,,,0.0,,,,66.02,48.02,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,23,,,,,,,,,,,0.0,,,,0.0,,,,69.98,46.04,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,
1945,10,24,,,,,,,,,,,0.0,,,,0.0,,,,78.98,48.92,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,
1945,10,25,,,,,,,,,,,0.0,,,,0.0,,,,77.0,48.02,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,26,,,,,,,,,,,0.0,,,,0.0,,,,71.06,44.96,,,,,,,,,,,,,-9999.0,,,,,-9999.0,1.0,,,,,,-9999.0,,,,,
1945,10,27,,,,,,,,,,,0.0,,,,0.0,,,,66.02,53.06,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,
1945,10,28,,,,,,,,,,,10.0,,,,0.0,,,,68.0,55.94,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,29,,,,,,,,,,,231.0,,,,0.0,,,,69.98,57.92,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,30,,,,,,,,,,,262.0,,,,0.0,,,,66.02,53.96,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,10,31,,,,,,,,,,,5.0,,,,0.0,,,,62.959999999999994,53.96,,,,,,,,,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,1.0,,,,,
1945,11,1,,,,,,,,,,,0.0,,,,0.0,,,,64.94,48.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,11,2,,,,,,,,,,,0.0,,,,0.0,,,,78.08,48.02,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,3,,,,,,,,,,,0.0,,,,0.0,,,,84.02,60.08,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,11,4,,,,,,,,,,,0.0,,,,0.0,,,,75.92,53.06,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,5,,,,,,,,,,,0.0,,,,0.0,,,,59.0,51.98,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,6,,,,,,,,,,,56.0,,,,0.0,,,,57.02,46.04,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,7,,,,,,,,,,,5.0,,,,0.0,,,,53.96,41.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,8,,,,,,,,,,,0.0,,,,0.0,,,,57.02,42.08,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,9,,,,,,,,,,,3.0,,,,0.0,,,,60.08,39.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,10,,,,,,,,,,,91.0,,,,0.0,,,,59.0,48.02,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1945,11,11,,,,,,,,,,,3.0,,,,0.0,,,,57.02,48.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,12,,,,,,,,,,,71.0,,,,0.0,,,,59.0,46.94,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,13,,,,,,,,,,,0.0,,,,0.0,,,,60.98,46.04,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,14,,,,,,,,,,,0.0,,,,0.0,,,,57.92,44.06,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,15,,,,,,,,,,,46.0,,,,0.0,,,,59.0,48.02,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,16,,,,,,,,,,,58.0,,,,0.0,,,,57.92,46.04,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,17,,,,,,,,,,,0.0,,,,0.0,,,,62.959999999999994,44.06,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,18,,,,,,,,,,,0.0,,,,0.0,,,,62.059999999999995,42.08,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,11,19,,,,,,,,,,,5.0,,,,0.0,,,,60.98,48.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,20,,,,,,,,,,,0.0,,,,0.0,,,,60.98,46.04,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,11,21,,,,,,,,,,,0.0,,,,0.0,,,,60.98,42.08,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,22,,,,,,,,,,,0.0,,,,0.0,,,,60.98,46.04,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,23,,,,,,,,,,,38.0,,,,0.0,,,,57.92,51.98,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,24,,,,,,,,,,,180.0,,,,0.0,,,,57.02,51.08,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,25,,,,,,,,,,,0.0,,,,0.0,,,,62.959999999999994,44.96,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,11,26,,,,,,,,,,,0.0,,,,0.0,,,,62.959999999999994,46.04,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,27,,,,,,,,,,,0.0,,,,0.0,,,,55.04,42.98,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,28,,,,,,,,,,,48.0,,,,0.0,,,,60.08,46.04,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1945,11,29,,,,,,,,,,,0.0,,,,0.0,,,,57.92,46.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1945,11,30,,,,,,,,,,,0.0,,,,0.0,,,,57.02,39.02,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1945,11,31,,,,,,,,,,,-9999.0,,,,-9999.0,,,,-1767.8200000000002,-1767.8200000000002,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1945,12,1,,,,,,,,,,,0.0,,,,0.0,,,,57.02,42.98,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,2,,,,,,,,,,,0.0,,,,0.0,,,,57.92,39.92,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,3,,,,,,,,,,,0.0,,,,0.0,,,,62.059999999999995,46.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,4,,,,,,,,,,,396.0,,,,0.0,,,,60.08,48.92,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,5,,,,,,,,,,,117.0,,,,0.0,,,,57.92,48.92,,,,,,,,,,,,,-9999.0,,1.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,6,,,,,,,,,,,0.0,,,,0.0,,,,55.04,42.98,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,7,,,,,,,,,,,5.0,,,,0.0,,,,55.94,42.08,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,8,,,,,,,,,,,0.0,,,,0.0,,,,53.06,37.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,-9999.0,,,,,
1945,12,9,,,,,,,,,,,0.0,,,,0.0,,,,60.08,35.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,-9999.0,,,,,
1945,12,10,,,,,,,,,,,0.0,,,,0.0,,,,55.04,39.02,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,11,,,,,,,,,,,3.0,,,,0.0,,,,55.04,44.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,12,,,,,,,,,,,0.0,,,,0.0,,,,53.96,35.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,13,,,,,,,,,,,0.0,,,,0.0,,,,53.06,30.02,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,,,,,,-9999.0,,,,,
1945,12,14,,,,,,,,,,,0.0,,,,0.0,,,,48.92,30.92,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,15,,,,,,,,,,,15.0,,,,0.0,,,,48.02,42.08,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,16,,,,,,,,,,,0.0,,,,0.0,,,,53.96,42.08,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,-9999.0,,,,,
1945,12,17,,,,,,,,,,,0.0,,,,0.0,,,,55.94,39.02,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,18,,,,,,,,,,,0.0,,,,0.0,,,,53.06,42.08,,,,,,,,,,,,,-9999.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,19,,,,,,,,,,,0.0,,,,0.0,,,,51.98,37.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,20,,,,,,,,,,,86.0,,,,0.0,,,,55.94,44.06,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,21,,,,,,,,,,,439.0,,,,0.0,,,,60.98,53.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,22,,,,,,,,,,,135.0,,,,0.0,,,,62.059999999999995,55.04,,,,,,,,,,,,,-9999.0,,1.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,23,,,,,,,,,,,25.0,,,,0.0,,,,59.0,50.0,,,,,,,,,,,,,-9999.0,,1.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,24,,,,,,,,,,,142.0,,,,0.0,,,,59.0,50.0,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,25,,,,,,,,,,,48.0,,,,0.0,,,,57.02,51.08,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,26,,,,,,,,,,,8.0,,,,0.0,,,,57.92,53.96,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,27,,,,,,,,,,,241.0,,,,0.0,,,,60.08,53.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,28,,,,,,,,,,,15.0,,,,0.0,,,,64.04,53.96,,,,,,,,,,,,,1.0,,-9999.0,,,,-9999.0,,,,,,1.0,,,,,
1945,12,29,,,,,,,,,,,3.0,,,,0.0,,,,64.04,53.06,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,1.0,,,,,
1945,12,30,,,,,,,,,,,0.0,,,,0.0,,,,69.08,42.08,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1945,12,31,,,,,,,,,,,0.0,,,,0.0,,,,60.98,42.08,,,,,,,,,,,,,1.0,,-9999.0,,,,1.0,,,,,,-9999.0,,,,,
1946,1,1,,,,,,,,,,,0.0,,,,0.0,,,,53.96,46.94,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1946,1,2,,,,,,,,,,,38.0,,,,0.0,,,,59.0,48.92,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1946,1,3,,,,,,,,,,,10.0,,,,0.0,,,,57.02,48.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1946,1,4,,,,,,,,,,,160.0,,,,0.0,,,,57.92,48.02,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1946,1,5,,,,,,,,,,,-9999.0,,,,-9999.0,,,,-1767.8200000000002,-1767.8200000000002,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,6,,,,,,,,,,,0.0,,,,0.0,,,,59.0,41.0,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,7,,,,,,,,,,,25.0,,,,0.0,,,,55.04,37.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1946,1,8,,,,,,,,,,,0.0,,,,0.0,,,,55.04,39.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,9,,,,,,,,,,,0.0,,,,0.0,,,,57.02,33.98,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,10,,,,,,,,,,,0.0,,,,0.0,,,,55.94,35.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1946,1,11,,,,,,,,,,,0.0,,,,0.0,,,,55.94,39.92,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,12,,,,,,,,,,,0.0,,,,0.0,,,,57.02,39.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,13,,,,,,,,,,,0.0,,,,0.0,,,,55.94,35.06,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,14,,,,,,,,,,,0.0,,,,0.0,,,,53.96,37.94,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,15,,,,,,,,,,,0.0,,,,0.0,,,,48.02,37.94,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,16,,,,,,,,,,,0.0,,,,0.0,,,,57.02,35.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,17,,,,,,,,,,,0.0,,,,0.0,,,,55.94,35.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,18,,,,,,,,,,,0.0,,,,0.0,,,,57.92,39.02,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,19,,,,,,,,,,,0.0,,,,0.0,,,,57.02,42.98,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1946,1,20,,,,,,,,,,,0.0,,,,0.0,,,,57.02,37.94,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,21,,,,,,,,,,,0.0,,,,0.0,,,,55.04,37.94,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,22,,,,,,,,,,,0.0,,,,0.0,,,,59.0,41.0,,,,,,,,,,,,,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,23,,,,,,,,,,,0.0,,,,0.0,,,,64.94,42.08,,,,,,,,,,,,,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,24,,,,,,,,,,,0.0,,,,0.0,,,,57.02,41.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1946,1,25,,,,,,,,,,,0.0,,,,0.0,,,,57.92,44.96,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
1946,1,26,,,,,,,,,,,0.0,,,,0.0,,,,62.959999999999994,39.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,27,,,,,,,,,,,0.0,,,,0.0,,,,62.059999999999995,39.02,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1946,1,28,,,,,,,,,,,0.0,,,,0.0,,,,53.96,42.98,,,,,,,,,,,,,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
